Date,Plant,ProductionLine,ProductionShift,ProductType,BottlesProduced,BottlesDamaged,BottlesFilled,Warehouse,UnitsDispatched,DispatchRegion,TransportMode,SalesChannel,RevenueAED,CostAED,MachineDowntimeMin,EnergyConsumptionkWh,WaterUsageLiters,TemperatureC
6/4/2024,Abu Dhabi Main,Line C,Morning,500ml,5205,102,5103,Mussafah,2935,Dubai,Third-party Logistics,Retail,5283,2651.7,7,91.83,7772.06,31.2
6/4/2024,Abu Dhabi Main,Line C,Evening,5 Gallon,856,6,850,Khalifa City,445,Abu Dhabi,Company Truck,Online,8900,5340.6,6,30.01,12858.66,31.7
6/4/2024,Abu Dhabi Main,Line C,Evening,330ml,3416,88,3328,Mussafah,1970,Dubai,Contractor,Wholesale,2758,1387.8,9,58.87,5114.25,31.7
6/4/2024,Abu Dhabi Main,Line C,Evening,500ml,2435,39,2396,Dubai Hub,1372,Dubai,Company Truck,Retail,2469.6,1238.7,9,50.69,3662.16,32.1
6/4/2024,Abu Dhabi Main,Line C,Night,5 Gallon,874,5,869,Abu Dhabi Port,476,Dubai,Contractor,Online,9520,5712.5,10,53.63,13141.89,31.3
6/4/2024,Abu Dhabi Main,Line C,Night,330ml,4615,76,4539,Mussafah,2710,Abu Dhabi,Contractor,Online,3794,1904.6,11,93.75,6922.58,31
6/4/2024,Abu Dhabi Main,Line C,Night,500ml,4493,71,4422,Mussafah,2552,Sharjah,Company Truck,Retail,4593.6,2303.9,11,95.29,6780.67,30.3
6/4/2024,Abu Dhabi Main,Bottling Line 1,Morning,5 Gallon,927,9,918,Mussafah,497,Abu Dhabi,Third-party Logistics,Retail,9940,5964.9,5,56.27,13923.55,30.4
6/4/2024,Abu Dhabi Main,Bottling Line 1,Morning,330ml,2327,39,2288,Khalifa City,1367,Dubai,Contractor,Retail,1913.8,960.8,7,59.81,3461.56,31.7
6/4/2024,Abu Dhabi Main,Bottling Line 1,Morning,500ml,5768,159,5609,Khalifa City,3309,Al Ain,Company Truck,Wholesale,5956.2,2994,8,126.25,8624.44,32
6/4/2024,Abu Dhabi Main,Bottling Line 1,Evening,5 Gallon,488,3,485,Khalifa City,258,Al Ain,Company Truck,Wholesale,5160,3096.3,4,44.08,7312.33,29.6
6/4/2024,Abu Dhabi Main,Bottling Line 1,Evening,330ml,5096,145,4951,Mussafah,2959,Abu Dhabi,Company Truck,Retail,4142.6,2085.8,3,87.51,7649.88,33
6/4/2024,Abu Dhabi Main,Bottling Line 1,Evening,500ml,4720,92,4628,Dubai Hub,2668,Dubai,Company Truck,Retail,4802.4,2410.4,7,108.85,7113.87,29.9
6/4/2024,Abu Dhabi Main,Bottling Line 1,Night,5 Gallon,804,7,797,Khalifa City,437,Abu Dhabi,Company Truck,Retail,8740,5244.7,6,39.89,12015.06,32.2
6/4/2024,Abu Dhabi Main,Bottling Line 1,Night,330ml,3029,48,2981,Mussafah,1760,Abu Dhabi,Contractor,Wholesale,2464,1236.8,5,47.07,4583.3,31
6/4/2024,Abu Dhabi Main,Bottling Line 1,Night,500ml,3670,75,3595,Dubai Hub,2095,Al Ain,Third-party Logistics,Retail,3771,1893,10,63.85,5499.87,30.7
6/4/2024,Abu Dhabi Main,Bottling Line 2,Morning,5 Gallon,970,6,964,Khalifa City,508,Abu Dhabi,Company Truck,Wholesale,10160,6096.6,9,66.04,14592.39,29.3
6/4/2024,Abu Dhabi Main,Bottling Line 2,Morning,330ml,2597,74,2523,Dubai Hub,1463,Al Ain,Company Truck,Wholesale,2048.2,1031.5,3,48.81,3849.48,29.6
6/4/2024,Abu Dhabi Main,Bottling Line 2,Morning,500ml,4011,76,3935,Dubai Hub,2274,Sharjah,Contractor,Retail,4093.2,2054.2,5,83.72,6037.5,30.2
6/4/2024,Abu Dhabi Main,Bottling Line 2,Evening,5 Gallon,677,4,673,Abu Dhabi Port,357,Sharjah,Third-party Logistics,Retail,7140,4284.4,5,51.46,10198.65,31.1
6/4/2024,Abu Dhabi Main,Bottling Line 2,Evening,330ml,3628,61,3567,Abu Dhabi Port,2134,Abu Dhabi,Company Truck,Retail,2987.6,1499.9,6,57.71,5407.27,30.5
6/4/2024,Abu Dhabi Main,Bottling Line 2,Evening,500ml,2271,30,2241,Dubai Hub,1330,Dubai,Contractor,Subscription,2394,1200,11,26,3442.43,31.4
6/4/2024,Abu Dhabi Main,Bottling Line 2,Night,5 Gallon,705,5,700,Khalifa City,369,Dubai,Company Truck,Retail,7380,4428.5,8,17.39,10568.01,29.6
6/4/2024,Abu Dhabi Main,Bottling Line 2,Night,330ml,4153,99,4054,Abu Dhabi Port,2319,Abu Dhabi,Contractor,Retail,3246.6,1633.2,9,92.35,6223.93,33.1
6/4/2024,Abu Dhabi Main,Bottling Line 2,Night,500ml,5444,75,5369,Abu Dhabi Port,3090,Dubai,Company Truck,Wholesale,5562,2788.5,13,108.01,8137.88,31.9
6/5/2024,Abu Dhabi Main,Line A,Morning,5 Gallon,871,5,866,Dubai Hub,465,Abu Dhabi,Contractor,Wholesale,9300,5580.5,5,30.52,13016.78,29.4
6/5/2024,Abu Dhabi Main,Line A,Morning,330ml,4463,81,4382,Abu Dhabi Port,2500,Dubai,Contractor,Wholesale,3500,1758.1,7,100.17,6663.05,32.2
6/5/2024,Abu Dhabi Main,Line A,Morning,500ml,2469,67,2402,Mussafah,1400,Abu Dhabi,Contractor,Subscription,2520,1266.7,6,62.35,3658.2,32.9
6/5/2024,Abu Dhabi Main,Line A,Evening,5 Gallon,755,5,750,Abu Dhabi Port,401,Dubai,Company Truck,Retail,8020,4812.5,6,46.74,11276.87,31.7
6/5/2024,Abu Dhabi Main,Line A,Evening,330ml,4111,95,4016,Khalifa City,2315,Dubai,Company Truck,Wholesale,3241,1630,5,62.94,6215.3,32.2
6/5/2024,Abu Dhabi Main,Line A,Evening,500ml,3134,61,3073,Dubai Hub,1778,Dubai,Company Truck,Retail,3200.4,1606.3,4,51.25,4701.64,28.5
6/5/2024,Abu Dhabi Main,Line A,Night,5 Gallon,1010,9,1001,Mussafah,541,Dubai,Company Truck,Retail,10820,6492.9,14,44.92,15192.84,30.6
6/5/2024,Abu Dhabi Main,Line A,Night,330ml,1788,49,1739,Mussafah,1013,Abu Dhabi,Company Truck,Retail,1418.2,714,8,33.06,2709.86,30.6
6/5/2024,Abu Dhabi Main,Line A,Night,500ml,4438,45,4393,Mussafah,2512,Sharjah,Third-party Logistics,Subscription,4521.6,2265.3,11,97.14,6650.8,32.1
6/5/2024,Abu Dhabi Main,Line B,Morning,5 Gallon,973,6,967,Dubai Hub,514,Other UAE,Contractor,Retail,10280,6168.6,7,30.28,14613.4,31.1
6/5/2024,Abu Dhabi Main,Line B,Morning,330ml,4123,93,4030,Mussafah,2323,Abu Dhabi,Contractor,Wholesale,3252.2,1635.4,2,66.02,6192.83,29
6/5/2024,Abu Dhabi Main,Line B,Morning,500ml,5074,129,4945,Dubai Hub,2919,Abu Dhabi,Contractor,Retail,5254.2,2640,11,86.72,7561.76,31.4
6/5/2024,Abu Dhabi Main,Line B,Evening,5 Gallon,571,4,567,Dubai Hub,306,Sharjah,Third-party Logistics,Retail,6120,3672.4,3,25.41,8531.15,31.6
6/5/2024,Abu Dhabi Main,Line B,Evening,330ml,3691,90,3601,Khalifa City,2094,Sharjah,Contractor,Retail,2931.6,1474.8,8,82.86,5521.75,32
6/5/2024,Abu Dhabi Main,Line B,Evening,500ml,3559,103,3456,Khalifa City,2039,Sharjah,Company Truck,Retail,3670.2,1845.4,7,68.54,5351.41,30.9
6/5/2024,Abu Dhabi Main,Line B,Night,5 Gallon,592,5,587,Mussafah,311,Abu Dhabi,Contractor,Retail,6220,3732.5,15,46.78,8900.85,31.6
6/5/2024,Abu Dhabi Main,Line B,Night,330ml,4825,122,4703,Dubai Hub,2682,Sharjah,Contractor,Subscription,3754.8,1889.6,9,100.23,7232.61,30.1
6/5/2024,Abu Dhabi Main,Line B,Night,500ml,3301,59,3242,Khalifa City,1861,Dubai,Company Truck,Online,3349.8,1680.8,7,47.78,4989.19,28
6/5/2024,Abu Dhabi Main,Line C,Morning,5 Gallon,573,3,570,Dubai Hub,298,Dubai,Contractor,Subscription,5960,3576.3,10,29.61,8552.15,32.4
6/5/2024,Abu Dhabi Main,Line C,Morning,330ml,5815,120,5695,Dubai Hub,3412,Dubai,Company Truck,Wholesale,4776.8,2400.4,7,112.49,8765.21,31.4
6/5/2024,Abu Dhabi Main,Line C,Morning,500ml,2641,63,2578,Mussafah,1474,Dubai,Contractor,Retail,2653.2,1332.9,7,64.36,3915.62,31.9
6/5/2024,Abu Dhabi Main,Line C,Evening,5 Gallon,859,6,853,Mussafah,468,Sharjah,Third-party Logistics,Wholesale,9360,5616.6,7,32.94,12853.28,31.6
6/5/2024,Abu Dhabi Main,Line C,Evening,330ml,4242,54,4188,Mussafah,2432,Abu Dhabi,Third-party Logistics,Retail,3404.8,1707.8,5,66.34,6411.78,31.8
6/5/2024,Abu Dhabi Main,Line C,Evening,500ml,2353,41,2312,Khalifa City,1382,Al Ain,Contractor,Retail,2487.6,1247.9,6,57.22,3554.37,31.5
6/5/2024,Abu Dhabi Main,Line C,Night,5 Gallon,936,8,928,Mussafah,508,Dubai,Company Truck,Wholesale,10160,6096.8,5,59.13,14083.59,32.6
6/5/2024,Abu Dhabi Main,Line C,Night,330ml,6809,100,6709,Dubai Hub,3997,Dubai,Company Truck,Retail,5595.8,2807.9,8,121.12,10179.42,30.8
6/5/2024,Abu Dhabi Main,Line C,Night,500ml,5932,81,5851,Abu Dhabi Port,3373,Abu Dhabi,Contractor,Retail,6071.4,3043.8,7,131.42,8868.49,31.2
6/5/2024,Abu Dhabi Main,Bottling Line 1,Morning,5 Gallon,775,6,769,Khalifa City,410,Dubai,Third-party Logistics,Retail,8200,4920.6,4,30.53,11661.09,32
6/5/2024,Abu Dhabi Main,Bottling Line 1,Morning,330ml,3470,34,3436,Khalifa City,2033,Dubai,Third-party Logistics,Retail,2846.2,1426.5,4,83.39,5166.12,33.1
6/5/2024,Abu Dhabi Main,Bottling Line 1,Morning,500ml,2540,40,2500,Khalifa City,1437,Abu Dhabi,Third-party Logistics,Retail,2586.6,1297.3,3,57.4,3847.73,29.9
6/5/2024,Abu Dhabi Main,Bottling Line 1,Evening,5 Gallon,1026,7,1019,Khalifa City,549,Abu Dhabi,Company Truck,Online,10980,6588.7,8,32.07,15364.07,30.9
6/5/2024,Abu Dhabi Main,Bottling Line 1,Evening,330ml,2533,30,2503,Dubai Hub,1482,Al Ain,Company Truck,Wholesale,2074.8,1040.4,6,48.83,3814.79,31.4
6/5/2024,Abu Dhabi Main,Bottling Line 1,Evening,500ml,2594,41,2553,Mussafah,1485,Dubai,Contractor,Online,2673,1340.6,7,69.36,3908.77,31.1
6/5/2024,Abu Dhabi Main,Bottling Line 1,Night,5 Gallon,652,5,647,Dubai Hub,346,Abu Dhabi,Contractor,Retail,6920,4152.5,11,20.54,9799.59,28.7
6/5/2024,Abu Dhabi Main,Bottling Line 1,Night,330ml,3457,55,3402,Mussafah,1965,Dubai,Company Truck,Wholesale,2751,1381,13,76.32,5201.81,30.4
6/5/2024,Abu Dhabi Main,Bottling Line 1,Night,500ml,4284,114,4170,Mussafah,2481,Dubai,Third-party Logistics,Retail,4465.8,2244.3,11,70.49,6389.4,30.1
6/5/2024,Abu Dhabi Main,Bottling Line 2,Morning,5 Gallon,528,4,524,Abu Dhabi Port,277,Abu Dhabi,Company Truck,Wholesale,5540,3324.4,4,18.66,7956.18,32.1
6/5/2024,Abu Dhabi Main,Bottling Line 2,Morning,330ml,6160,115,6045,Khalifa City,3554,Al Ain,Contractor,Wholesale,4975.6,2499.3,4,121.19,9288.71,30.4
6/5/2024,Abu Dhabi Main,Bottling Line 2,Morning,500ml,4388,50,4338,Abu Dhabi Port,2534,Sharjah,Third-party Logistics,Retail,4561.2,2285.6,7,86.68,6572.88,30.9
6/5/2024,Abu Dhabi Main,Bottling Line 2,Evening,5 Gallon,892,7,885,Dubai Hub,465,Abu Dhabi,Contractor,Wholesale,9300,5580.7,4,37.25,13425.59,31.1
6/5/2024,Abu Dhabi Main,Bottling Line 2,Evening,330ml,4621,68,4553,Khalifa City,2727,Abu Dhabi,Company Truck,Wholesale,3817.8,1915.7,9,73.13,6889.87,30
6/5/2024,Abu Dhabi Main,Bottling Line 2,Evening,500ml,6943,77,6866,Dubai Hub,3974,Dubai,Contractor,Wholesale,7153.2,3584.3,5,145.83,10457.1,30.6
6/5/2024,Abu Dhabi Main,Bottling Line 2,Night,5 Gallon,518,3,515,Mussafah,276,Abu Dhabi,Contractor,Retail,5520,3312.3,12,31.31,7800.05,31.3
6/5/2024,Abu Dhabi Main,Bottling Line 2,Night,330ml,4534,99,4435,Dubai Hub,2623,Sharjah,Contractor,Wholesale,3672.2,1846,9,86.62,6757.09,31.8
6/5/2024,Abu Dhabi Main,Bottling Line 2,Night,500ml,3879,46,3833,Abu Dhabi Port,2197,Sharjah,Company Truck,Wholesale,3954.6,1981.9,7,85.15,5805.06,31.2
6/6/2024,Abu Dhabi Main,Line A,Morning,5 Gallon,688,4,684,Dubai Hub,360,Abu Dhabi,Company Truck,Retail,7200,4320.4,3,24.92,10322.22,30.2
6/6/2024,Abu Dhabi Main,Line A,Morning,330ml,3572,98,3474,Abu Dhabi Port,2006,Dubai,Company Truck,Wholesale,2808.4,1414,9,62.51,5401.54,32.6
6/6/2024,Abu Dhabi Main,Line A,Morning,500ml,5756,168,5588,Mussafah,3280,Other UAE,Company Truck,Retail,5904,2968.8,6,103.62,8620.71,30.5
6/6/2024,Abu Dhabi Main,Line A,Evening,5 Gallon,1084,8,1076,Abu Dhabi Port,572,Al Ain,Company Truck,Wholesale,11440,6864.8,4,43.12,16268.26,31.6
6/6/2024,Abu Dhabi Main,Line A,Evening,330ml,2164,32,2132,Mussafah,1243,Sharjah,Company Truck,Wholesale,1740.2,873.3,9,26.85,3225.47,32.7
6/6/2024,Abu Dhabi Main,Line A,Evening,500ml,2151,35,2116,Mussafah,1216,Sharjah,Contractor,Online,2188.8,1097.9,7,41.57,3195.3,31.8
6/6/2024,Abu Dhabi Main,Line A,Night,5 Gallon,930,6,924,Khalifa City,483,Dubai,Third-party Logistics,Retail,9660,5796.6,9,29.12,13999.84,29.7
6/6/2024,Abu Dhabi Main,Line A,Night,330ml,3684,99,3585,Mussafah,2071,Sharjah,Company Truck,Online,2899.4,1459.6,10,86.87,5517.63,32.2
6/6/2024,Abu Dhabi Main,Line A,Night,500ml,4733,73,4660,Abu Dhabi Port,2792,Sharjah,Company Truck,Wholesale,5025.6,2520.1,13,90.99,7099.93,29.9
6/6/2024,Abu Dhabi Main,Line B,Morning,5 Gallon,1033,6,1027,Mussafah,564,Dubai,Third-party Logistics,Retail,11280,6768.6,6,57.65,15525.63,30.1
6/6/2024,Abu Dhabi Main,Line B,Morning,330ml,2137,48,2089,Khalifa City,1217,Dubai,Company Truck,Retail,1703.8,856.7,6,22.78,3205.67,29.7
6/6/2024,Abu Dhabi Main,Line B,Morning,500ml,5121,85,5036,Mussafah,3012,Sharjah,Third-party Logistics,Retail,5421.6,2719.3,1,117.94,7699.42,31.7
6/6/2024,Abu Dhabi Main,Line B,Evening,5 Gallon,900,8,892,Dubai Hub,473,Abu Dhabi,Company Truck,Retail,9460,5676.8,6,38.18,13513.47,30.2
6/6/2024,Abu Dhabi Main,Line B,Evening,330ml,2130,51,2079,Dubai Hub,1213,Sharjah,Company Truck,Wholesale,1698.2,854.2,6,27.32,3244.25,31.3
6/6/2024,Abu Dhabi Main,Line B,Evening,500ml,2989,49,2940,Khalifa City,1722,Al Ain,Company Truck,Wholesale,3099.6,1554.7,7,68.61,4434.31,30.3
6/6/2024,Abu Dhabi Main,Line B,Night,5 Gallon,825,5,820,Khalifa City,430,Sharjah,Third-party Logistics,Subscription,8600,5160.5,12,51.09,12358.46,29.6
6/6/2024,Abu Dhabi Main,Line B,Night,330ml,6359,121,6238,Dubai Hub,3707,Abu Dhabi,Third-party Logistics,Wholesale,5189.8,2607,12,131.46,9495.77,30
6/6/2024,Abu Dhabi Main,Line B,Night,500ml,2924,60,2864,Khalifa City,1641,Other UAE,Contractor,Wholesale,2953.8,1482.9,12,69.13,4412.6,29.3
6/6/2024,Abu Dhabi Main,Line C,Morning,5 Gallon,550,3,547,Mussafah,293,Abu Dhabi,Company Truck,Subscription,5860,3516.3,2,41.99,8215.94,32.1
6/6/2024,Abu Dhabi Main,Line C,Morning,330ml,3179,87,3092,Mussafah,1828,Dubai,Company Truck,Retail,2559.2,1288.3,10,57.11,4797.24,31.4
6/6/2024,Abu Dhabi Main,Line C,Morning,500ml,2817,77,2740,Mussafah,1629,Dubai,Company Truck,Wholesale,2932.2,1473.8,5,42.78,4191.1,30.2
6/6/2024,Abu Dhabi Main,Line C,Evening,5 Gallon,904,6,898,Dubai Hub,490,Dubai,Contractor,Wholesale,9800,5880.6,6,56.46,13531.58,31.4
6/6/2024,Abu Dhabi Main,Line C,Evening,330ml,5338,84,5254,Dubai Hub,3088,Al Ain,Third-party Logistics,Retail,4323.2,2170,8,94.98,7990.15,31.3
6/6/2024,Abu Dhabi Main,Line C,Evening,500ml,5439,72,5367,Mussafah,3134,Abu Dhabi,Contractor,Retail,5641.2,2827.8,3,123.81,8169.15,30.6
6/6/2024,Abu Dhabi Main,Line C,Night,5 Gallon,664,5,659,Dubai Hub,356,Dubai,Company Truck,Subscription,7120,4272.5,10,21.06,9944.94,29.3
6/6/2024,Abu Dhabi Main,Line C,Night,330ml,5247,134,5113,Abu Dhabi Port,3039,Dubai,Company Truck,Retail,4254.6,2140.7,8,102.63,7867.78,31.4
6/6/2024,Abu Dhabi Main,Line C,Night,500ml,2527,38,2489,Dubai Hub,1462,Dubai,Company Truck,Retail,2631.6,1319.6,10,56.83,3779.2,30.5
6/6/2024,Abu Dhabi Main,Bottling Line 1,Morning,5 Gallon,573,3,570,Abu Dhabi Port,308,Abu Dhabi,Company Truck,Retail,6160,3696.3,7,40.85,8625.43,33
6/6/2024,Abu Dhabi Main,Bottling Line 1,Morning,330ml,2995,37,2958,Dubai Hub,1745,Abu Dhabi,Company Truck,Retail,2443,1225.2,5,50.32,4514.36,29.4
6/6/2024,Abu Dhabi Main,Bottling Line 1,Morning,500ml,6606,87,6519,Khalifa City,3825,Dubai,Third-party Logistics,Retail,6885,3451.2,10,112.89,9927.49,31.9
6/6/2024,Abu Dhabi Main,Bottling Line 1,Evening,5 Gallon,632,3,629,Mussafah,339,Abu Dhabi,Company Truck,Subscription,6780,4068.3,10,24.76,9470.55,29.8
6/6/2024,Abu Dhabi Main,Bottling Line 1,Evening,330ml,4544,105,4439,Abu Dhabi Port,2547,Abu Dhabi,Third-party Logistics,Wholesale,3565.8,1793.4,4,96.13,6840.81,29.4
6/6/2024,Abu Dhabi Main,Bottling Line 1,Evening,500ml,2287,26,2261,Dubai Hub,1292,Abu Dhabi,Company Truck,Wholesale,2325.6,1165.4,4,55.38,3394.05,32.5
6/6/2024,Abu Dhabi Main,Bottling Line 1,Night,5 Gallon,838,7,831,Khalifa City,440,Sharjah,Third-party Logistics,Retail,8800,5280.7,10,22.67,12521.01,29.3
6/6/2024,Abu Dhabi Main,Bottling Line 1,Night,330ml,4446,68,4378,Dubai Hub,2514,Dubai,Contractor,Retail,3519.6,1766.6,14,102.49,6661.66,30.9
6/6/2024,Abu Dhabi Main,Bottling Line 1,Night,500ml,3975,50,3925,Khalifa City,2283,Abu Dhabi,Company Truck,Retail,4109.4,2059.7,11,91.52,5963.98,33.3
6/6/2024,Abu Dhabi Main,Bottling Line 2,Morning,5 Gallon,909,8,901,Dubai Hub,477,Abu Dhabi,Company Truck,Retail,9540,5724.8,6,40.66,13669.13,29.2
6/6/2024,Abu Dhabi Main,Bottling Line 2,Morning,330ml,2013,35,1978,Dubai Hub,1145,Dubai,Company Truck,Retail,1603,805,10,48.82,2975.81,31.3
6/6/2024,Abu Dhabi Main,Bottling Line 2,Morning,500ml,4857,128,4729,Mussafah,2771,Dubai,Contractor,Retail,4987.8,2506.7,10,81.99,7237.93,32.6
6/6/2024,Abu Dhabi Main,Bottling Line 2,Evening,5 Gallon,584,5,579,Dubai Hub,307,Dubai,Company Truck,Retail,6140,3684.5,6,19.61,8769.68,30.1
6/6/2024,Abu Dhabi Main,Bottling Line 2,Evening,330ml,4141,117,4024,Mussafah,2357,Abu Dhabi,Company Truck,Retail,3299.8,1661.6,9,71.67,6180.16,31.1
6/6/2024,Abu Dhabi Main,Bottling Line 2,Evening,500ml,5138,130,5008,Abu Dhabi Port,2902,Abu Dhabi,Contractor,Online,5223.6,2624.8,4,109.25,7663.92,30.8
6/6/2024,Abu Dhabi Main,Bottling Line 2,Night,5 Gallon,851,6,845,Dubai Hub,448,Other UAE,Company Truck,Online,8960,5376.6,9,44.91,12798.78,30.4
6/6/2024,Abu Dhabi Main,Bottling Line 2,Night,330ml,2684,58,2626,Mussafah,1505,Abu Dhabi,Contractor,Wholesale,2107,1059.3,11,35.22,4009.42,30
6/6/2024,Abu Dhabi Main,Bottling Line 2,Night,500ml,4074,76,3998,Mussafah,2302,Abu Dhabi,Third-party Logistics,Retail,4143.6,2079.4,8,88.75,6146.29,33.4
6/7/2024,Abu Dhabi Main,Line A,Morning,5 Gallon,1145,9,1136,Mussafah,593,Other UAE,Company Truck,Retail,11860,7116.9,1,73.6,17175.26,29.4
6/7/2024,Abu Dhabi Main,Line A,Morning,330ml,5379,122,5257,Mussafah,3059,Other UAE,Company Truck,Retail,4282.6,2153.5,2,116.54,8102.69,30.4
6/7/2024,Abu Dhabi Main,Line A,Morning,500ml,5676,122,5554,Khalifa City,3315,Abu Dhabi,Contractor,Retail,5967,2995.7,4,127.7,8526.49,30.4
6/7/2024,Abu Dhabi Main,Line A,Evening,5 Gallon,851,6,845,Abu Dhabi Port,462,Dubai,Company Truck,Retail,9240,5544.6,3,56.11,12723.42,32.7
6/7/2024,Abu Dhabi Main,Line A,Evening,330ml,2670,43,2627,Mussafah,1528,Abu Dhabi,Contractor,Retail,2139.2,1073.9,3,51.38,4034.09,30.3
6/7/2024,Abu Dhabi Main,Line A,Evening,500ml,5913,131,5782,Mussafah,3299,Abu Dhabi,Company Truck,Wholesale,5938.2,2982.2,1,119.88,8911.54,33.2
6/7/2024,Abu Dhabi Main,Line A,Night,5 Gallon,1113,7,1106,Abu Dhabi Port,580,Abu Dhabi,Company Truck,Wholesale,11600,6960.7,18,50.23,16699.52,30.9
6/7/2024,Abu Dhabi Main,Line A,Night,330ml,4263,48,4215,Dubai Hub,2512,Dubai,Third-party Logistics,Retail,3516.8,1763.2,11,79.43,6346.65,31.7
6/7/2024,Abu Dhabi Main,Line A,Night,500ml,5538,155,5383,Khalifa City,3145,Dubai,Contractor,Retail,5661,2846,13,109.34,8345.76,33.8
6/7/2024,Abu Dhabi Main,Line B,Morning,5 Gallon,632,4,628,Khalifa City,342,Abu Dhabi,Contractor,Online,6840,4104.4,8,18.4,9529.15,29.7
6/7/2024,Abu Dhabi Main,Line B,Morning,330ml,5177,89,5088,Mussafah,2927,Abu Dhabi,Company Truck,Wholesale,4097.8,2057.8,5,112.74,7790.34,30.9
6/7/2024,Abu Dhabi Main,Line B,Morning,500ml,5259,73,5186,Khalifa City,2963,Abu Dhabi,Contractor,Wholesale,5333.4,2674,5,123.52,7853,30.7
6/7/2024,Abu Dhabi Main,Line B,Evening,5 Gallon,636,4,632,Khalifa City,334,Dubai,Company Truck,Retail,6680,4008.4,5,50.43,9541.56,30.2
6/7/2024,Abu Dhabi Main,Line B,Evening,330ml,3586,82,3504,Khalifa City,2044,Dubai,Company Truck,Wholesale,2861.6,1439,6,71.41,5399.92,33.6
6/7/2024,Abu Dhabi Main,Line B,Evening,500ml,4973,80,4893,Abu Dhabi Port,2811,Abu Dhabi,Third-party Logistics,Retail,5059.8,2537.9,1,106.91,7509.19,31.1
6/7/2024,Abu Dhabi Main,Line B,Night,5 Gallon,984,9,975,Mussafah,531,Abu Dhabi,Company Truck,Retail,10620,6372.9,13,32.56,14750.81,29
6/7/2024,Abu Dhabi Main,Line B,Night,330ml,4961,135,4826,Abu Dhabi Port,2768,Al Ain,Contractor,Retail,3875.2,1951.1,3,96.01,7408.89,29.2
6/7/2024,Abu Dhabi Main,Line B,Night,500ml,4572,115,4457,Mussafah,2608,Dubai,Company Truck,Wholesale,4694.4,2358.7,9,95.54,6829.63,31.4
6/7/2024,Abu Dhabi Main,Line C,Morning,5 Gallon,1062,9,1053,Khalifa City,576,Abu Dhabi,Company Truck,Retail,11520,6912.9,8,59.53,15904.33,32.8
6/7/2024,Abu Dhabi Main,Line C,Morning,330ml,3089,54,3035,Khalifa City,1816,Abu Dhabi,Contractor,Retail,2542.4,1276.6,3,75.01,4623.44,31.4
6/7/2024,Abu Dhabi Main,Line C,Morning,500ml,5587,121,5466,Mussafah,3257,Abu Dhabi,Contractor,Retail,5862.6,2943.4,8,127.79,8426.88,32.6
6/7/2024,Abu Dhabi Main,Line C,Evening,5 Gallon,971,6,965,Khalifa City,522,Dubai,Contractor,Wholesale,10440,6264.6,3,36.97,14530.87,30.8
6/7/2024,Abu Dhabi Main,Line C,Evening,330ml,3104,60,3044,Dubai Hub,1825,Dubai,Company Truck,Subscription,2555,1283.5,11,80.11,4641.06,30.5
6/7/2024,Abu Dhabi Main,Line C,Evening,500ml,3828,51,3777,Dubai Hub,2225,Abu Dhabi,Third-party Logistics,Retail,4005,2007.6,7,74.36,5759.16,30.7
6/7/2024,Abu Dhabi Main,Line C,Night,5 Gallon,932,7,925,Khalifa City,504,Sharjah,Company Truck,Retail,10080,6048.7,9,43.52,13942.45,29.6
6/7/2024,Abu Dhabi Main,Line C,Night,330ml,3860,60,3800,Abu Dhabi Port,2170,Dubai,Third-party Logistics,Wholesale,3038,1525,10,86.95,5805.43,30.8
6/7/2024,Abu Dhabi Main,Line C,Night,500ml,4230,92,4138,Abu Dhabi Port,2468,Sharjah,Company Truck,Online,4442.4,2230.4,12,96.69,6393.99,30.6
6/7/2024,Abu Dhabi Main,Bottling Line 1,Morning,5 Gallon,734,4,730,Mussafah,397,Dubai,Third-party Logistics,Wholesale,7940,4764.4,3,45.22,11054.4,31
6/7/2024,Abu Dhabi Main,Bottling Line 1,Morning,330ml,5781,91,5690,Dubai Hub,3363,Sharjah,Company Truck,Online,4708.2,2363.2,3,96.49,8647.09,31.1
6/7/2024,Abu Dhabi Main,Bottling Line 1,Morning,500ml,5454,123,5331,Mussafah,3061,Abu Dhabi,Company Truck,Online,5509.8,2767.2,8,123.47,8151.64,29.8
6/7/2024,Abu Dhabi Main,Bottling Line 1,Evening,5 Gallon,1003,9,994,Abu Dhabi Port,525,Dubai,Third-party Logistics,Wholesale,10500,6300.9,7,40.38,15039.88,31.8
6/7/2024,Abu Dhabi Main,Bottling Line 1,Evening,330ml,3926,47,3879,Khalifa City,2214,Dubai,Contractor,Online,3099.6,1554.5,10,80.39,5864.98,30.8
6/7/2024,Abu Dhabi Main,Bottling Line 1,Evening,500ml,5185,83,5102,Abu Dhabi Port,3050,Dubai,Contractor,Wholesale,5490,2753.3,4,118.19,7811.53,31.7
6/7/2024,Abu Dhabi Main,Bottling Line 1,Night,5 Gallon,970,8,962,Dubai Hub,519,Dubai,Company Truck,Retail,10380,6228.8,7,66.5,14568.37,31.3
6/7/2024,Abu Dhabi Main,Bottling Line 1,Night,330ml,2784,50,2734,Khalifa City,1578,Abu Dhabi,Third-party Logistics,Retail,2209.2,1109.6,14,72.22,4146.15,30
6/7/2024,Abu Dhabi Main,Bottling Line 1,Night,500ml,2860,42,2818,Mussafah,1689,Other UAE,Company Truck,Retail,3040.2,1524.3,12,63.25,4290.6,32.2
